id,totalNFTs,totalMinted,totalSold,totalTraded,floorPrice,salePrice,totalVolumeTraded,bestOffer,listed,owners,uniqueOwners,createdBy,createdOnMillisEpoch,updatedBy,updatedOnMillisEpoch,publicListingPrice
B94C389E74503086,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629535,,,0
DDD93304862776AF,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629542,,,0
BE69976A36AD692E,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629550,,,0
E0767BF6B1A8BCCB,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629557,,,0
9352AB2FF05F7C04,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629565,,,0
BEC7AA60791E9B94,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629573,,,0
DFD5582EBC9A792D,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629581,,,0
B086D44668633498,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629590,,,0
C7B239BBA67289D5,5,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629601,,,0
D814517979A0F01B,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629609,,,0
BD57D23F7BAB7C9E,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629621,,,0
B0EBBFA1D0DF24EB,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629629,,,0
90238F69C05F27DA,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629636,,,0
98860F2289C1DBB6,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629648,,,0
F567C1A52ECB1A9F,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629657,,,0
C15E63F33E69F338,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629664,,,0
EABC6AF29528599A,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629673,,,0
F4AE6D41C25D9638,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629678,,,0
B815417F86E29737,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629689,,,0
ACFD7A41410D4252,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629697,,,0
A60813E956585F03,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629703,,,0
95DB565768B29A8F,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629709,,,0
FB564E007A62CC92,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629756,,,0
FC3B28BD52F82408,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629763,,,0
856B2B221B24A1DE,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629772,,,0
ECECF0C75FC90499,3,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629780,,,0
FEEA75C3CF17B581,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629787,,,0
EC99B407B6A53D37,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629794,,,0
BD8BF5FF5D0812C2,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629803,,,0
D1BF3CAD5793605E,4,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629811,,,0
A1DDCC524973F154,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629819,,,0
FA643042634AD34B,7,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629856,,,0
E691345678D3D476,232,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886629874,,,0
A9C0560C54BC6C54,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671892694584,mantlePlace,1671892910649,0
B6D61604CC80D474,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671895751841,,,0
F2CD440206678E25,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671896379173,mantlePlace,1671896485527,0
C67B60D5FA2C274F,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671973547130,mantlePlace,1671973595875,0
D85B3165135E469F,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671901795525,mantlePlace,1671902334639,0
8AABEE15CD66EACC,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671924376635,mantlePlace,1671924431279,0
F24FBDD95E17DE36,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671951405571,,,0
C61BC53C04F92C27,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671952731352,,,0
BEA8C91BEFF8CF7F,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671962279053,mantlePlace,1671962370624,0
DA545EFBA00FE20C,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671969613708,mantlePlace,1671969680595,0
BF07C48D66F41B2C,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671970546534,mantlePlace,1671970802457,0
82B6617875BD5626,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671971318598,,,0
FF27AD6AA7A05D5B,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671971676575,mantlePlace,1671971809164,0
D91C4D3EF4DDBC33,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671974861402,mantlePlace,1671974931786,0
EB9115C105300153,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671986211298,,,0
F714E13C91AA2BF4,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671986574350,,,0
F4C99DE4F2D78A9F,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671986626289,,,0
8D1ABAF4232E1FF6,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671986467162,mantlePlace,1671986835914,0
8B6C56EEE2DE9449,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671987264068,,,0
F5F70958580520B5,3,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671986924929,mantlePlace,1671987342517,0
DF070242237811E5,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671986901690,mantlePlace,1671987137962,0
C74C2AD4F9DED1C1,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671987789753,,,0
D05E21C331702EF0,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671988005066,mantlePlace,1671988253743,0
99ED129A6CD1FF87,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671886628914,mantlePlace,1671988931454,0
E37A42EC77377DC6,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671989322275,,,0
DE0E271F077397B2,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671989909912,,,0
AF3759D04DD81F27,101,0,3,3,0,0,4200,0,16,0,0,mantlePlace,1671886629879,mantlePlace,1675014124494,0
D73691D95C7250CD,888,0,84,84,0,0,37092,0,271,0,0,mantlePlace,1671886629862,mantlePlace,1676820856592,450
BD3B7129B39506F0,472,0,9,9,0,0,21000,0,222,0,0,mantlePlace,1671886629842,mantlePlace,1676718090906,1000
8034E1D7A0B83DAB,13,0,1,1,0,0,1300,0,12,0,0,mantlePlace,1671886629835,mantlePlace,1676045341000,0
A07FAEF74B59B7F7,330,0,10,10,0,0,10390,0,88,0,0,mantlePlace,1671886629904,mantlePlace,1676389849982,830
90059167EFA307A5,7776,0,132,132,0,0,121353,0,1586,0,0,mantlePlace,1671886629828,mantlePlace,1676749469232,909
9D30E99C3A283984,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671990012860,,,0
F9F1CA419D3DE915,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671990636286,,,0
831B4A67E0C90989,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671993159065,,,0
B19004514C0FB346,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671992815426,mantlePlace,1671993200938,0
C68EF3C947BEDB3B,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671993379358,mantlePlace,1671993461658,0
BF90038C41B27BD9,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671997000378,,,0
C2E950F13A47A846,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1671998876048,mantlePlace,1671999081397,0
8316F3D28370011D,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672000044945,,,0
DF456F86AC7A6975,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672007214798,,,0
99852231C5BB79F5,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672018267769,mantlePlace,1672018362922,0
B97A25E7171D7DD1,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672018620684,mantlePlace,1672018969105,0
F01A7C756DD6A57D,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672023277239,mantlePlace,1672023388007,0
EB0CC25206A53C25,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672026073931,mantlePlace,1672026154049,0
838A62AE3178DF03,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672032506796,,,0
C699E41EC29B8D7F,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672041424241,mantlePlace,1672041466960,0
E47DDD2BFB383BC5,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672090495969,,,0
822C86691979D51B,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672106018788,mantlePlace,1672106116457,0
9FCAEACD737BD7C7,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672678071776,mantlePlace,1672678133562,0
BD1A442594671F1F,3,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672124790551,mantlePlace,1672125208090,0
970E867BE53B7C8D,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672150461181,mantlePlace,1672153513541,0
BFFFE3DC1C51C95F,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672717617762,,,0
DBC4EF3E22631783,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672166039556,mantlePlace,1672166942987,0
A5ED2A29791CCE42,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672215216877,mantlePlace,1672215327948,0
AEFAA5A9DB761285,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672350796932,mantlePlace,1672350850819,0
CEAB899E3D428FD3,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672411312271,mantlePlace,1672412218110,0
D7CEF07BF6E8EAF4,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672424161824,,,0
F962E2A70B38836F,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672443282055,,,0
B66DA831817533E5,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672471757264,mantlePlace,1672471814823,0
A550532A5554F970,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672511166472,,,0
DA5C2AC37F1F327D,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672832172376,mantlePlace,1672832222702,0
BA51AE4D1ECE8404,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672851762847,,,0
9402B933713293A4,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673000006653,mantlePlace,1673000032065,0
B5BB5CA8FBB5F161,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673000233731,mantlePlace,1673000257438,0
D04692CD1392FE3A,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673000436938,mantlePlace,1673000457803,0
B7D6F32336808D94,30,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672938154049,mantlePlace,1672939277212,0
F934E9E26FD4B6CD,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672999495451,mantlePlace,1672999529253,0
C2E24694467E2FD7,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1672999800536,mantlePlace,1672999834126,0
F507D187FB72098F,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673316640805,mantlePlace,1673316857106,0
EBA8D222777FC73C,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673037851690,,,0
8534EE5CF2385FF3,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673586280143,,,0
A2645248856828F8,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673610365529,mantlePlace,1673610653980,0
A4C4A831FC58BB95,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673816119710,mantlePlace,1673816178304,0
883C86FC2E5D21D1,1001,0,134,134,0,350,46601,0,152,0,0,mantlePlace,1673873385872,mantlePlace,1676650454991,350
AAB69F3510623361,7,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673264280077,mantlePlace,1676383440598,0
F12C92BECF989AD9,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674975268255,mantlePlace,1674975337297,0
F64705487A148404,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673900242449,mantlePlace,1673900314935,0
B957224E4C2B4A67,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675346408294,mantlePlace,1675346474016,0
B2337B69661FD669,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673960603616,mantlePlace,1673960791754,0
9755DC21ADB4685D,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674979143251,mantlePlace,1675000427444,0
D690548144CFA570,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674217372871,,,0
C5FD79BDDDCB75C4,3333,0,30,30,0,0,6660,0,313,0,0,mantlePlace,1676375834419,mantlePlace,1676874584683,222
91EB1BE9F2917E9F,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675138760544,mantlePlace,1675138910755,0
D9DAB91745C477B9,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675156775817,mantlePlace,1675156916281,0
A97891C5453DF238,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674412669880,,,0
83E13ABA806E1EF1,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674820622038,mantlePlace,1674820744959,0
8D61359771AB56A1,6,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673905962058,mantlePlace,1673908193593,0
D8078C6C1C29ED56,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675177166570,mantlePlace,1675177260627,0
FEB7722A4104B2A7,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675488306186,mantlePlace,1675488409241,0
8A8838B058B100C4,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1673924872534,mantlePlace,1673924961395,0
C395A2ECE13B3B03,62,0,8,8,0,0,48000,0,4,0,0,mantlePlace,1671886629868,mantlePlace,1675321429121,0
8D28BBFF637B5619,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675520695425,mantlePlace,1675520733454,0
C5BD5322E540199E,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674216975790,,,0
ACDDAAB5493DDD07,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674542483393,,,0
BA3F0F6CFA82C1EF,2,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674904540099,mantlePlace,1674905553014,0
DDF8E76B92DA5E53,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675325041077,mantlePlace,1675325104879,0
8FC178342A6DD3CC,3,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674197758036,mantlePlace,1674630419645,0
D1848EC5523C1502,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675667999063,mantlePlace,1675668099030,0
971C4FC87CC1345C,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1674657795087,,,0
91A4246907F013A1,3,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675748948641,mantlePlace,1675750977957,0
DBFA917028059796,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675952733204,mantlePlace,1675952829504,0
E68E5EEF0400D057,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675681155126,mantlePlace,1675681187906,0
D4C3FD5554AEDB64,12,0,0,0,0,0,0,0,0,32702,32702,mantlePlace,1671886603739,mantlePlace,1676375834011,0
EFFAB7C2A4386463,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1675730319247,,,0
803C8C529D4C79B6,2000,0,14,14,0,0,11789,0,386,0,0,mantlePlace,1671886627833,mantlePlace,1676460736117,799
950F50117B67AD2E,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676275467851,,,0
C7E9A5DC8D5E8FE1,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676349003317,,,0
B86375904A635FB3,3332,0,92,92,0,0,59555,0,788,0,0,mantlePlace,1671886629849,mantlePlace,1676564117889,599
BA2CFF94963DFE10,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676361669041,mantlePlace,1676365095537,0
AE86B3EE463AA709,16,0,5,5,0,0,3500,0,11,0,0,mantlePlace,1674215863439,mantlePlace,1676723042706,0
C7E72E66C70DE134,1000,0,6,6,0,0,1794,0,94,0,0,mantlePlace,1676375834127,mantlePlace,1676874524405,299
C984F63CDBB8BB0C,1810,0,21,21,0,0,42000,0,328,0,0,mantlePlace,1673873385536,mantlePlace,1676874548518,2000
ED0AB822B7B54899,10,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676541200005,mantlePlace,1676635511746,0
FAD715496430ECC6,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676639146669,mantlePlace,1676639349118,0
D7FD5998217320BB,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676643933940,,,0
A8D7974D977C18E7,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676723166981,mantlePlace,1676723243785,0
97F93E46FD54087F,0,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676773572062,,,0
E93C0A1B72E3B340,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676793410327,mantlePlace,1676793603573,0
F6453EBFBEB4CE6C,1001,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676375834240,mantlePlace,1676376023504,0
B9EE8E86071505A1,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676425931028,mantlePlace,1676426026170,0
B9329D3470EE5DBA,1,0,0,0,0,0,0,0,0,0,0,mantlePlace,1676605616554,mantlePlace,1676605841045,0
